mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_coef0,param_degree,param_gamma,param_kernel,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0.0005010366439819336,0.0005010366439819336,0.0005010366439819336,0.0005010366439819336,0.1,balanced,100,2,0.1,poly,"{'C': 0.1, 'class_weight': 'balanced', 'coef0': 100, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",0.9868421052631579,0.6842105263157895,0.8355263157894737,0.15131578947368418,485
0.0005011558532714844,0.0005011558532714844,0.0005015134811401367,0.0005015134811401367,0.1,balanced,100,2,1,poly,"{'C': 0.1, 'class_weight': 'balanced', 'coef0': 100, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",0.9868421052631579,0.8289473684210527,0.9078947368421053,0.0789473684210526,439
0.0005016326904296875,0.0005016326904296875,0.0,0.0,0.1,balanced,100,2,10,poly,"{'C': 0.1, 'class_weight': 'balanced', 'coef0': 100, 'degree': 2, 'gamma': 10, 'kernel': 'poly'}",0.9868421052631579,0.8552631578947368,0.9210526315789473,0.06578947368421051,325
0.0,0.0,0.0005011558532714844,0.0005011558532714844,0.1,"{0: 1, 1: 8}",0,1,0.01,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 0, 'degree': 1, 'gamma': 0.01, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0005011558532714844,0.0005011558532714844,0.0,0.0,0.1,"{0: 1, 1: 8}",0,1,0.1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 0, 'degree': 1, 'gamma': 0.1, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0,0.0,0.001003265380859375,0.0,0.1,"{0: 1, 1: 8}",0,1,1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 0, 'degree': 1, 'gamma': 1, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0,0.0,0.0,0.0,0.1,"{0: 1, 1: 8}",0,1,10,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 0, 'degree': 1, 'gamma': 10, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0005013942718505859,0.0005013942718505859,0.0,0.0,0.1,"{0: 1, 1: 8}",0,2,0.01,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 0, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0005010366439819336,0.0005010366439819336,0.0005015134811401367,0.0005015134811401367,0.1,"{0: 1, 1: 8}",0,2,0.1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 0, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0005012750625610352,0.0005012750625610352,0.0,0.0,0.1,"{0: 1, 1: 8}",0,2,1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 0, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0,0.0,0.0010025501251220703,2.384185791015625e-07,0.1,"{0: 1, 1: 8}",0,2,10,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 0, 'degree': 2, 'gamma': 10, 'kernel': 'poly'}",0.9868421052631579,0.868421052631579,0.9276315789473684,0.059210526315789436,317
0.0,0.0,0.0005013942718505859,0.0005013942718505859,0.1,"{0: 1, 1: 8}",0.1,1,0.01,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 0.1, 'degree': 1, 'gamma': 0.01, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0005010366439819336,0.0005010366439819336,0.0,0.0,0.1,"{0: 1, 1: 8}",0.1,1,0.1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 0.1, 'degree': 1, 'gamma': 0.1, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0,0.0,0.0005015134811401367,0.0005015134811401367,0.1,"{0: 1, 1: 8}",0.1,1,1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 0.1, 'degree': 1, 'gamma': 1, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0,0.0,0.0,0.0,0.1,"{0: 1, 1: 8}",0.1,1,10,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 0.1, 'degree': 1, 'gamma': 10, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0010025501251220703,2.384185791015625e-07,0.0,0.0,0.1,"{0: 1, 1: 8}",0.1,2,0.01,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 0.1, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0005012750625610352,0.0005012750625610352,0.0,0.0,0.1,"{0: 1, 1: 8}",0.1,2,0.1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 0.1, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0,0.0,0.0005016326904296875,0.0005016326904296875,0.1,"{0: 1, 1: 8}",0.1,2,1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 0.1, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0010024309158325195,3.5762786865234375e-07,0.0,0.0,0.1,"{0: 1, 1: 8}",0.1,2,10,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 0.1, 'degree': 2, 'gamma': 10, 'kernel': 'poly'}",0.9868421052631579,0.868421052631579,0.9276315789473684,0.059210526315789436,317
0.0,0.0,0.0005011558532714844,0.0005011558532714844,0.1,"{0: 1, 1: 8}",1,1,0.01,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 1, 'degree': 1, 'gamma': 0.01, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0005013942718505859,0.0005013942718505859,0.0005016326904296875,0.0005016326904296875,0.1,"{0: 1, 1: 8}",1,1,0.1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 1, 'degree': 1, 'gamma': 0.1, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0005010366439819336,0.0005010366439819336,0.0,0.0,0.1,"{0: 1, 1: 8}",1,1,1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 1, 'degree': 1, 'gamma': 1, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0005013942718505859,0.0005013942718505859,0.0005011558532714844,0.0005011558532714844,0.1,"{0: 1, 1: 8}",1,1,10,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 1, 'degree': 1, 'gamma': 10, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0005013942718505859,0.0005013942718505859,0.0,0.0,0.1,"{0: 1, 1: 8}",1,2,0.01,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 1, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0005013942718505859,0.0005013942718505859,0.0,0.0,0.1,"{0: 1, 1: 8}",1,2,0.1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 1, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0005018711090087891,0.0005018711090087891,0.0,0.0,0.1,"{0: 1, 1: 8}",1,2,1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 1, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0005011558532714844,0.0005011558532714844,0.0,0.0,0.1,"{0: 1, 1: 8}",1,2,10,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 1, 'degree': 2, 'gamma': 10, 'kernel': 'poly'}",0.9868421052631579,0.868421052631579,0.9276315789473684,0.059210526315789436,317
0.0005012750625610352,0.0005012750625610352,0.0,0.0,0.1,"{0: 1, 1: 8}",10,1,0.01,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 10, 'degree': 1, 'gamma': 0.01, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0005015134811401367,0.0005015134811401367,0.0,0.0,0.1,"{0: 1, 1: 8}",10,1,0.1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 10, 'degree': 1, 'gamma': 0.1, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
